id_tienda,id_producto,semana,pronostico,nivel_servicio,objetivo_bruto,objetivo,stock_actual,pedido,colchon,cubierto_por_stock,unidades_vendidas
STORE_11,PROD_003,11,69.57315809831371,0.66,74.72249683674902,75.0,18,57.0,5.426841901686288,False,69
STORE_11,PROD_003,12,67.7472822701111,0.66,72.88162293477066,73.0,18,55.0,5.2527177298889,False,63
STORE_11,PROD_003,13,66.65961925089002,0.66,71.69811068529624,72.0,18,54.0,5.340380749109983,False,83
STORE_11,PROD_004,11,55.23974582086161,0.64,58.574224204156216,59.0,10,49.0,3.7602541791383928,False,63
STORE_11,PROD_004,12,58.30322219357525,0.64,61.97377203025407,62.0,10,52.0,3.6967778064247483,False,64
STORE_11,PROD_004,13,58.67679865032296,0.64,62.36746391069832,62.0,10,52.0,3.323201349677042,False,42
STORE_11,PROD_005,11,152.52498341728779,0.67,161.73451280434472,162.0,8,154.0,9.475016582712215,False,166
STORE_11,PROD_005,12,157.18408773980167,0.67,166.62806043955754,167.0,8,159.0,9.815912260198331,False,173
STORE_11,PROD_005,13,165.0865571207831,0.67,175.21748686006305,175.0,8,167.0,9.913442879216888,False,178
STORE_11,PROD_006,11,120.71943076515669,0.65,127.99452351908563,128.0,89,39.0,7.280569234843313,False,122
STORE_11,PROD_006,12,119.05359113459505,0.65,126.30613877896229,126.0,89,37.0,6.946408865404948,False,151
STORE_11,PROD_006,13,131.9991490080722,0.65,139.5946169983339,140.0,89,51.0,8.000850991927791,False,130
STORE_11,PROD_007,11,96.67476590694196,0.57,99.28268104428234,99.0,24,75.0,2.325234093058043,False,77
STORE_11,PROD_007,12,92.31464857925195,0.57,94.62501206847318,95.0,24,71.0,2.6853514207480487,False,76
STORE_11,PROD_007,13,83.38971127735311,0.57,85.63826366006421,86.0,24,62.0,2.610288722646885,False,82
STORE_11,PROD_008,11,116.74772376044587,0.59,120.53616138406699,121.0,15,106.0,4.252276239554135,False,86
STORE_11,PROD_008,12,104.59027850475451,0.59,107.44404571210161,107.0,15,92.0,2.409721495245492,False,105
STORE_11,PROD_008,13,108.05041026201687,0.59,111.1161223602169,111.0,15,96.0,2.949589737983132,False,91
STORE_12,PROD_001,11,81.15815909726848,0.68,87.88421061688621,88.0,40,48.0,6.841840902731519,False,98
STORE_12,PROD_001,12,88.63358187832549,0.68,96.05687642210191,96.0,40,56.0,7.3664181216745135,False,79
STORE_12,PROD_001,13,85.59080281687903,0.68,92.80138281536392,93.0,40,53.0,7.409197183120966,False,75
STORE_12,PROD_002,11,77.70078830104367,0.65,82.84054413853308,83.0,5,78.0,5.299211698956327,False,57
STORE_12,PROD_002,12,69.23674409495811,0.65,73.60502399463783,74.0,5,69.0,4.763255905041888,False,89
STORE_12,PROD_002,13,75.62312480152582,0.65,80.29625923705974,80.0,5,75.0,4.376875198474181,False,88
STORE_12,PROD_003,11,94.27254872289825,0.66,101.1266941154134,101.0,19,82.0,6.72745127710175,False,110
STORE_12,PROD_003,12,100.96883943314984,0.66,108.24685432674093,108.0,19,89.0,7.031160566850161,False,118
STORE_12,PROD_003,13,109.08257028610831,0.66,117.09973887125521,117.0,19,98.0,7.917429713891693,False,128
STORE_12,PROD_004,11,58.72559992822663,0.64,62.419275710699104,62.0,39,23.0,3.2744000717733712,False,58
STORE_12,PROD_004,12,59.761069937690365,0.64,63.60565691617066,64.0,39,25.0,4.238930062309635,False,53
STORE_12,PROD_004,13,59.20989030518613,0.64,62.99095186325031,63.0,39,24.0,3.7901096948138715,False,79
STORE_12,PROD_005,11,132.6307822273856,0.67,140.65669765779967,141.0,2,139.0,8.369217772614405,False,133
STORE_12,PROD_005,12,132.51041927391856,0.67,140.51573656376794,141.0,2,139.0,8.489580726081442,False,140
STORE_12,PROD_005,13,135.71482521248421,0.67,143.91203184942938,144.0,2,142.0,8.285174787515786,False,129
STORE_12,PROD_006,11,104.05884718694173,0.65,110.03499733124384,110.0,5,105.0,5.941152813058267,False,124
STORE_12,PROD_006,12,113.4211312189046,0.65,119.84009949113452,120.0,5,115.0,6.5788687810953945,False,116
STORE_12,PROD_006,13,111.7822131523223,0.65,118.11275691595921,118.0,5,113.0,6.217786847677701,False,132
STORE_12,PROD_007,11,123.96912916466675,0.57,127.2841677730372,127.0,1,126.0,3.0308708353332463,False,148
STORE_12,PROD_007,12,128.95528137980233,0.57,132.19026959256718,132.0,1,131.0,3.0447186201976706,False,116
STORE_12,PROD_007,13,124.17150531447447,0.57,127.4129448012645,127.0,1,126.0,2.828494685525527,False,155
STORE_12,PROD_008,11,131.13984793282933,0.59,135.14117989531934,135.0,97,38.0,3.8601520671706737,False,123
STORE_12,PROD_008,12,128.07413160561117,0.59,131.88793964678874,132.0,97,35.0,3.9258683943888286,False,112
STORE_12,PROD_008,13,126.816737634471,0.59,130.5757515612299,131.0,97,34.0,4.1832623655290035,False,121
STORE_13,PROD_001,11,52.68974493972293,0.68,57.09019091160158,57.0,17,40.0,4.310255060277072,False,42
STORE_13,PROD_001,12,49.46970591682714,0.68,53.545701222320204,54.0,17,37.0,4.530294083172862,False,62
STORE_13,PROD_001,13,52.228436425560936,0.68,56.49380295809709,56.0,17,39.0,3.771563574439064,False,49
STORE_13,PROD_002,11,71.59971082989858,0.65,76.24266636633209,76.0,13,63.0,4.400289170101416,False,81
STORE_13,PROD_002,12,73.81002762035871,0.65,78.54970359727717,79.0,13,66.0,5.18997237964129,False,67
STORE_13,PROD_002,13,70.01825183698199,0.65,74.49476084483236,74.0,13,61.0,3.981748163018011,False,86
STORE_13,PROD_003,11,77.03273025179931,0.66,82.5404601458899,83.0,8,75.0,5.9672697482006924,False,80
STORE_13,PROD_003,12,78.34415473788127,0.66,83.94627561826509,84.0,8,76.0,5.655845262118731,False,79
STORE_13,PROD_003,13,75.96601253517807,0.66,81.48266930950956,81.0,8,73.0,5.033987464821934,False,74
STORE_13,PROD_004,11,56.00130804462736,0.64,59.61329904859346,60.0,11,49.0,3.9986919553726423,False,59
STORE_13,PROD_004,12,56.61085862224152,0.64,60.24796273922839,60.0,11,49.0,3.3891413777584773,False,52
STORE_13,PROD_004,13,55.77007894973239,0.64,59.31864553438902,59.0,11,48.0,3.2299210502676132,False,44
STORE_13,PROD_005,11,114.30697679531303,0.67,121.29230596988218,121.0,29,92.0,6.693023204686966,False,107
STORE_13,PROD_005,12,111.17511306443313,0.67,117.96944603273124,118.0,29,89.0,6.824886935566866,False,73
STORE_13,PROD_005,13,99.11803738403603,0.67,104.72811630027385,105.0,29,76.0,5.881962615963971,False,115
STORE_13,PROD_006,11,74.84852163794542,0.65,79.3059709578634,79.0,49,30.0,4.151478362054576,False,72
STORE_13,PROD_006,12,74.0701973090228,0.65,78.4923508734976,78.0,49,29.0,3.9298026909771977,False,64
STORE_13,PROD_006,13,70.13038242323879,0.65,74.246851304604,74.0,49,25.0,3.8696175767612147,False,70
STORE_13,PROD_007,11,88.4719890265792,0.57,91.02013074227303,91.0,2,89.0,2.5280109734208054,False,88
STORE_13,PROD_007,12,90.32510223913044,0.57,92.88369095204186,93.0,2,91.0,2.6748977608695554,False,68
STORE_13,PROD_007,13,80.39633302605338,0.57,82.59315413644586,83.0,2,81.0,2.6036669739466163,False,106
STORE_13,PROD_008,11,105.34676462743332,0.59,109.12206106428246,109.0,7,102.0,3.6532353725666837,False,122
STORE_13,PROD_008,12,110.64621087497736,0.59,114.40206206752823,114.0,7,107.0,3.3537891250226437,False,92
STORE_13,PROD_008,13,104.21018989890459,0.59,107.45354282292891,107.0,7,100.0,2.789810101095412,False,116
STORE_14,PROD_001,11,63.02421692217375,0.68,68.42978776692397,68.0,4,64.0,4.97578307782625,False,65
STORE_14,PROD_001,12,62.65298049557046,0.68,68.03765954303634,68.0,4,64.0,5.347019504429539,False,67
STORE_14,PROD_001,13,65.36240464348177,0.68,71.15232968760111,71.0,4,67.0,5.637595356518233,False,62
STORE_14,PROD_002,11,82.05309832920949,0.65,86.86725587413483,87.0,11,76.0,4.94690167079051,False,48
STORE_14,PROD_002,12,64.04623197543904,0.65,67.84026360002407,68.0,11,57.0,3.953768024560958,False,77
STORE_14,PROD_002,13,71.38034875152425,0.65,75.70320986696355,76.0,11,65.0,4.619651248475748,False,86
STORE_14,PROD_003,11,82.5905801913944,0.66,88.53153039656385,89.0,15,74.0,6.409419808605605,False,79
STORE_14,PROD_003,12,80.76423104733593,0.66,86.60787999980782,87.0,15,72.0,6.235768952664074,False,95
STORE_14,PROD_003,13,87.05434631935418,0.66,93.2890022241362,93.0,15,78.0,5.945653680645819,False,92
STORE_14,PROD_004,11,54.90074967686202,0.64,58.19818803775785,58.0,25,33.0,3.09925032313798,False,48
STORE_14,PROD_004,12,54.167494728800825,0.64,57.40123390512731,57.0,25,32.0,2.8325052711991745,False,70
STORE_14,PROD_004,13,57.92281962365038,0.64,61.465666468981745,61.0,25,36.0,3.0771803763496166,False,66
STORE_14,PROD_005,11,165.52194913362493,0.67,175.37235797407175,175.0,41,134.0,9.47805086637507,False,169
STORE_14,PROD_005,12,166.97415552964813,0.67,176.92761815017883,177.0,41,136.0,10.02584447035187,False,168
STORE_14,PROD_005,13,163.8879333392117,0.67,173.8333318956845,174.0,41,133.0,10.112066660788287,False,178
STORE_14,PROD_006,11,109.02371785382246,0.65,115.38372282559709,115.0,15,100.0,5.976282146177539,False,96
STORE_14,PROD_006,12,103.79499772460466,0.65,109.76431277219237,110.0,15,95.0,6.205002275395344,False,128
STORE_14,PROD_006,13,116.3599383782539,0.65,123.06612707923226,123.0,15,108.0,6.640061621746099,False,98
STORE_14,PROD_007,11,117.31379883624712,0.57,120.66236723299735,121.0,13,108.0,3.6862011637528838,False,105
STORE_14,PROD_007,12,111.41087436597738,0.57,114.6184566796461,115.0,13,102.0,3.589125634022622,False,122
STORE_14,PROD_007,13,116.54021477659225,0.57,119.80513725238076,120.0,13,107.0,3.4597852234077493,False,143
STORE_14,PROD_008,11,92.60464089953868,0.59,95.21048463005702,95.0,17,78.0,2.39535910046132,False,85
STORE_14,PROD_008,12,91.59283860665761,0.59,94.14470232284495,94.0,17,77.0,2.407161393342392,False,109
STORE_14,PROD_008,13,97.16134734054816,0.59,99.91719768353427,100.0,17,83.0,2.8386526594518386,False,120
STORE_15,PROD_001,11,45.681771200145654,0.68,49.44805409091745,49.0,43,6.0,3.318228799854346,False,49
STORE_15,PROD_001,12,45.23374033373148,0.68,48.98157536574769,49.0,43,6.0,3.7662596662685175,False,57
STORE_15,PROD_001,13,51.044378503768904,0.68,55.38553617628453,55.0,43,12.0,3.955621496231096,False,50
STORE_15,PROD_002,11,66.59506400690515,0.65,71.12566464213246,71.0,20,51.0,4.404935993094853,False,84
STORE_15,PROD_002,12,73.2614265614117,0.65,78.00825450475004,78.0,20,58.0,4.738573438588304,False,76
STORE_15,PROD_002,13,74.94083617514985,0.65,79.93507920694721,80.0,20,60.0,5.059163824850145,False,74
STORE_15,PROD_003,11,62.252730642377244,0.66,66.6027413941178,67.0,30,37.0,4.747269357622756,False,53
STORE_15,PROD_003,12,61.65475863421126,0.66,65.9671393862997,66.0,30,36.0,4.345241365788738,False,46
STORE_15,PROD_003,13,56.47122731370704,0.66,60.252651117672166,60.0,30,30.0,3.5287726862929603,False,54
STORE_15,PROD_004,11,56.17944142553419,0.64,59.804391645626936,60.0,25,35.0,3.8205585744658066,False,63
STORE_15,PROD_004,12,57.81487138249169,0.64,61.51310648900785,62.0,25,37.0,4.185128617508312,False,59
STORE_15,PROD_004,13,57.86213486543094,0.64,61.550668361592564,62.0,25,37.0,4.137865134569061,False,61
STORE_15,PROD_005,11,122.3738977815762,0.67,129.8127099313987,130.0,51,79.0,7.626102218423796,False,140
STORE_15,PROD_005,12,129.20482754099223,0.67,136.88411359485627,137.0,51,86.0,7.795172459007773,False,129
STORE_15,PROD_005,13,127.56040451853579,0.67,135.08716338682365,135.0,51,84.0,7.43959548146421,False,99
STORE_15,PROD_006,11,131.48028429585148,0.65,139.03855445063513,139.0,33,106.0,7.519715704148524,False,129
STORE_15,PROD_006,12,133.1264650412622,0.65,140.89584903208444,141.0,33,108.0,7.8735349587377925,False,114
STORE_15,PROD_006,13,122.9916378359186,0.65,130.2888390854809,130.0,33,97.0,7.008362164081404,False,151
STORE_15,PROD_007,11,119.30793640869567,0.57,122.74395155854047,123.0,8,115.0,3.6920635913043327,False,123
STORE_15,PROD_007,12,121.48430760716116,0.57,124.91167752897478,125.0,8,117.0,3.5156923928388437,False,110
STORE_15,PROD_007,13,114.0509092719511,0.57,117.4474787020826,117.0,8,109.0,2.949090728048901,False,131
STORE_15,PROD_008,11,120.28698702206862,0.59,123.83456778486688,124.0,38,86.0,3.7130129779313847,False,118
STORE_15,PROD_008,12,120.22152413009047,0.59,123.86063692514313,124.0,38,86.0,3.7784758699095278,False,106
STORE_15,PROD_008,13,113.60151768027083,0.59,116.9416004993127,117.0,38,79.0,3.398482319729169,False,106
STORE_16,PROD_001,11,80.18443790122328,0.68,86.35482497376658,86.0,12,74.0,5.815562098776724,False,74
STORE_16,PROD_001,12,76.85193746070365,0.68,82.76429776875122,83.0,12,71.0,6.1480625392963475,False,81
STORE_16,PROD_001,13,77.01149902899249,0.68,82.95761984385204,83.0,12,71.0,5.988500971007511,False,88
STORE_16,PROD_002,11,145.36354567776968,0.65,154.16253535975,154.0,37,117.0,8.636454322230321,False,159
STORE_16,PROD_002,12,153.07045373558896,0.65,162.64285971843555,163.0,37,126.0,9.929546264411044,False,163
STORE_16,PROD_002,13,154.9978238476514,0.65,164.66014097459248,165.0,37,128.0,10.002176152348596,False,130
STORE_16,PROD_003,11,114.92378319581408,0.66,122.69201548739149,123.0,47,76.0,8.076216804185918,False,110
STORE_16,PROD_003,12,115.15328043105379,0.66,123.14797691640983,123.0,47,76.0,7.846719568946213,False,117
STORE_16,PROD_003,13,115.09121536257169,0.66,123.12418795866728,123.0,47,76.0,7.908784637428312,False,98
STORE_16,PROD_004,11,52.72402410363528,0.64,55.754128405849265,56.0,23,33.0,3.27597589636472,False,40
STORE_16,PROD_004,12,47.952674446741334,0.64,50.51582613000161,51.0,23,28.0,3.0473255532586663,False,36
STORE_16,PROD_004,13,43.81519162104611,0.64,45.99508943401181,46.0,23,23.0,2.184808378953889,False,41
STORE_16,PROD_005,11,222.3203983035081,0.67,234.5906093027326,235.0,25,210.0,12.679601696491886,False,233
STORE_16,PROD_005,12,228.56815539038317,0.67,241.52664218025302,242.0,25,217.0,13.431844609616832,False,239
STORE_16,PROD_005,13,230.82940795080148,0.67,243.84353201812735,244.0,25,219.0,13.170592049198518,False,264
STORE_16,PROD_006,11,193.2121901339444,0.65,203.77635573322854,204.0,3,201.0,10.787809866055596,False,177
STORE_16,PROD_006,12,189.32537208086552,0.65,199.54466169716622,200.0,3,197.0,10.67462791913448,False,219
STORE_16,PROD_006,13,203.30266813781137,0.65,214.29697986571202,214.0,3,211.0,10.697331862188634,False,183
STORE_16,PROD_007,11,165.1055722485053,0.57,168.45962671351757,168.0,7,161.0,2.894427751494703,False,187
STORE_16,PROD_007,12,172.85593867870588,0.57,176.14660620289487,176.0,7,169.0,3.1440613212941173,False,222
STORE_16,PROD_007,13,186.7467702081614,0.57,189.64019953900646,190.0,7,183.0,3.2532297918386064,False,175
STORE_16,PROD_008,11,152.95347213034384,0.59,156.58138733961417,157.0,16,141.0,4.04652786965616,False,187
STORE_16,PROD_008,12,162.28514435848064,0.59,166.2099403105425,166.0,16,150.0,3.714855641519364,False,130
STORE_16,PROD_008,13,144.36362734285345,0.59,147.470508519408,147.0,16,131.0,2.636372657146552,False,147
STORE_17,PROD_001,11,34.81856046107459,0.68,37.955917979717874,38.0,0,38.0,3.18143953892541,False,28
STORE_17,PROD_001,12,33.50210023873419,0.68,36.45768795496093,36.0,0,36.0,2.4978997612658134,False,33
STORE_17,PROD_001,13,33.60400448208946,0.68,36.54508843620059,37.0,0,37.0,3.395995517910542,False,39
STORE_17,PROD_002,11,57.46147525044503,0.65,61.26116509502238,61.0,37,24.0,3.5385247495549734,False,41
STORE_17,PROD_002,12,51.28785863697009,0.65,54.44987003147525,54.0,37,17.0,2.7121413630299074,False,44
STORE_17,PROD_002,13,48.96623624813101,0.65,51.9322506392644,52.0,37,15.0,3.033763751868989,False,64
STORE_17,PROD_003,11,36.79944119751614,0.66,39.45936523820758,39.0,9,30.0,2.2005588024838616,False,29
STORE_17,PROD_003,12,36.14048152001234,0.66,38.82915653033726,39.0,9,30.0,2.8595184799876634,False,41
STORE_17,PROD_003,13,37.710420328966215,0.66,40.426266413584564,40.0,9,31.0,2.289579671033785,False,48
STORE_17,PROD_004,11,20.352601607479876,0.64,21.36148101355822,21.0,25,0.0,0.6473983925201239,True,17
STORE_17,PROD_004,12,20.053615603396885,0.64,21.034762793915924,21.0,25,0.0,0.9463843966031149,True,14
STORE_17,PROD_004,13,18.369656232648165,0.64,19.147755109513295,19.0,25,0.0,0.6303437673518353,True,18
STORE_17,PROD_005,11,70.02266941612044,0.67,74.31098529609179,74.0,29,45.0,3.9773305838795636,False,84
STORE_17,PROD_005,12,73.75999446715784,0.67,78.13152580355595,78.0,29,49.0,4.2400055328421615,False,76
STORE_17,PROD_005,13,73.64069570190725,0.67,77.96526628458685,78.0,29,49.0,4.359304298092752,False,63
STORE_17,PROD_006,11,47.73823523407028,0.65,50.63943985492823,51.0,15,36.0,3.261764765929719,False,37
STORE_17,PROD_006,12,42.72374405868689,0.65,45.23606599973305,45.0,15,30.0,2.27625594131311,False,43
STORE_17,PROD_006,13,43.62070207093587,0.65,46.21622065865994,46.0,15,31.0,2.37929792906413,False,34
STORE_17,PROD_007,11,66.1331982843563,0.57,68.49466063517451,68.0,31,37.0,1.8668017156437031,False,72
STORE_17,PROD_007,12,68.81613327606112,0.57,71.25590387588457,71.0,31,40.0,2.183866723938877,False,78
STORE_17,PROD_007,13,70.85417706367883,0.57,73.27097796429216,73.0,31,42.0,2.145822936321167,False,69
STORE_17,PROD_008,11,65.18201013618099,0.59,67.36784974118383,67.0,22,45.0,1.8179898638190082,False,83
STORE_17,PROD_008,12,71.91849048105001,0.59,74.29066254494948,74.0,22,52.0,2.0815095189499857,False,72
STORE_17,PROD_008,13,68.9634727480996,0.59,71.22124324041465,71.0,22,49.0,2.036527251900395,False,49
STORE_18,PROD_001,11,65.47687794592443,0.68,70.88522431647817,71.0,8,63.0,5.523122054075571,False,54
STORE_18,PROD_001,12,62.54738831543666,0.68,67.71624899882013,68.0,8,60.0,5.452611684563337,False,49
STORE_18,PROD_001,13,59.17661588250732,0.68,63.901572553058784,64.0,8,56.0,4.8233841174926795,False,81
STORE_18,PROD_002,11,97.821045672341,0.65,103.88741453149959,104.0,33,71.0,6.1789543276589995,False,120
STORE_18,PROD_002,12,109.93070862876237,0.65,117.14525101030185,117.0,33,84.0,7.069291371237625,False,115
STORE_18,PROD_002,13,110.27307731266023,0.65,117.48838482738108,117.0,33,84.0,6.726922687339766,False,122
STORE_18,PROD_003,11,70.90132725743752,0.66,75.65021543158744,76.0,20,56.0,5.098672742562485,False,85
STORE_18,PROD_003,12,75.4510099634617,0.66,80.45095637861782,80.0,20,60.0,4.548990036538299,False,51
STORE_18,PROD_003,13,62.72924354021476,0.66,66.79692761721408,67.0,20,47.0,4.27075645978524,False,68
STORE_18,PROD_004,11,60.286586115112456,0.64,63.847473192504125,64.0,3,61.0,3.7134138848875438,False,73
STORE_18,PROD_004,12,67.86934928666037,0.64,72.12355766813448,72.0,3,69.0,4.130650713339634,False,80
STORE_18,PROD_004,13,71.14844234903273,0.64,75.56151001739893,76.0,3,73.0,4.8515576509672655,False,89
STORE_18,PROD_005,11,110.88016651878189,0.67,117.14194038503277,117.0,29,88.0,6.119833481218109,False,90
STORE_18,PROD_005,12,101.20495914542406,0.67,106.92627841487698,107.0,29,78.0,5.795040854575944,False,102
STORE_18,PROD_005,13,101.02609103847149,0.67,106.62580648718985,107.0,29,78.0,5.973908961528508,False,90
STORE_18,PROD_006,11,129.32607390033849,0.65,136.39110899019678,136.0,22,114.0,6.673926099661514,False,118
STORE_18,PROD_006,12,120.67536377050487,0.65,127.52123147879992,128.0,22,106.0,7.324636229495127,False,108
STORE_18,PROD_006,13,114.41976763000804,0.65,120.92662662110669,121.0,22,99.0,6.580232369991961,False,105
STORE_18,PROD_007,11,144.14726314904186,0.57,148.22643746908517,148.0,6,142.0,3.852736850958138,False,123
STORE_18,PROD_007,12,136.5948901587827,0.57,140.23754146188563,140.0,6,134.0,3.405109841217296,False,130
STORE_18,PROD_007,13,134.89705286684887,0.57,138.42400532726126,138.0,6,132.0,3.102947133151133,False,143
STORE_18,PROD_008,11,101.83323929690107,0.59,104.96725544290967,105.0,36,69.0,3.16676070309893,False,82
STORE_18,PROD_008,12,93.48246852208044,0.59,96.01860213583792,96.0,36,60.0,2.5175314779195617,False,100
STORE_18,PROD_008,13,98.04572212929122,0.59,100.83182588827044,101.0,36,65.0,2.954277870708779,False,103
STORE_19,PROD_001,11,49.89185817822143,0.68,53.893452261821515,54.0,9,45.0,4.108141821778567,False,45
STORE_19,PROD_001,12,50.22276714680094,0.68,54.48033655584131,54.0,9,45.0,3.7772328531990595,False,57
STORE_19,PROD_001,13,52.90774604177216,0.68,57.319168370190134,57.0,9,48.0,4.092253958227843,False,39
STORE_19,PROD_002,11,83.3710468313451,0.65,88.48822697050038,88.0,16,72.0,4.628953168654903,False,84
STORE_19,PROD_002,12,81.76249950990231,0.65,86.91060650652089,87.0,16,71.0,5.237500490097688,False,66
STORE_19,PROD_002,13,72.5419337939208,0.65,77.21915936623648,77.0,16,61.0,4.458066206079195,False,90
STORE_19,PROD_003,11,89.23667311395752,0.66,95.8024867158859,96.0,8,88.0,6.763326886042478,False,93
STORE_19,PROD_003,12,89.11784687983175,0.66,95.76785747015916,96.0,8,88.0,6.882153120168255,False,76
STORE_19,PROD_003,13,83.98957276679468,0.66,90.08452376247044,90.0,8,82.0,6.01042723320532,False,84
STORE_19,PROD_004,11,51.96584830028621,0.64,55.28972629637847,55.0,25,30.0,3.0341516997137887,False,48
STORE_19,PROD_004,12,50.00802535343403,0.64,53.16146343462191,53.0,25,28.0,2.9919746465659713,False,48
STORE_19,PROD_004,13,50.4064181711198,0.64,53.62070671575378,54.0,25,29.0,3.593581828880197,False,39
STORE_19,PROD_005,11,167.44173108491077,0.67,176.97716073327126,177.0,17,160.0,9.55826891508923,False,197
STORE_19,PROD_005,12,177.09249489486663,0.67,186.99445101484625,187.0,17,170.0,9.907505105133367,False,203
STORE_19,PROD_005,13,185.97911741621175,0.67,196.29674138029503,196.0,17,179.0,10.02088258378825,False,198
STORE_19,PROD_006,11,119.5078178395097,0.65,126.44812846629968,126.0,12,114.0,6.492182160490302,False,116
STORE_19,PROD_006,12,120.47683360274172,0.65,127.51786071560126,128.0,12,116.0,7.523166397258279,False,120
STORE_19,PROD_006,13,118.01157475375703,0.65,125.19325954454138,125.0,12,113.0,6.988425246242969,False,122
STORE_19,PROD_007,11,127.30299691684354,0.57,130.09532769037077,130.0,0,130.0,2.69700308315646,False,139
STORE_19,PROD_007,12,137.57572496112454,0.57,141.20181804314203,141.0,0,141.0,3.4242750388754644,False,108
STORE_19,PROD_007,13,129.00400494101206,0.57,132.17179164888802,132.0,0,132.0,2.995995058987944,False,117
STORE_19,PROD_008,11,106.7454588970447,0.59,109.82328777005662,110.0,18,92.0,3.254541102955301,False,85
STORE_19,PROD_008,12,96.90389603520899,0.59,99.6025795242865,100.0,18,82.0,3.0961039647910127,False,96
STORE_19,PROD_008,13,94.32764262192674,0.59,97.22195677928248,97.0,18,79.0,2.672357378073258,False,77
STORE_20,PROD_001,11,42.002048040634804,0.68,45.54635559789438,46.0,19,27.0,3.9979519593651958,False,43
STORE_20,PROD_001,12,41.031027165972866,0.68,44.52846380172238,45.0,19,26.0,3.9689728340271344,False,43
STORE_20,PROD_001,13,42.45509746748041,0.68,46.16113933981655,46.0,19,27.0,3.5449025325195933,False,36
STORE_20,PROD_002,11,75.45188933353953,0.65,80.40194979172342,80.0,3,77.0,4.548110666460474,False,78
STORE_20,PROD_002,12,77.87919667362198,0.65,82.99404768328482,83.0,3,80.0,5.120803326378024,False,59
STORE_20,PROD_002,13,70.9544875663785,0.65,75.4063122339221,75.0,3,72.0,4.0455124336214965,False,45
STORE_20,PROD_003,11,98.78687342428603,0.66,105.94679762200671,106.0,8,98.0,7.2131265757139715,False,102
STORE_20,PROD_003,12,99.6135493635995,0.66,106.88899421768174,107.0,8,99.0,7.386450636400497,False,106
STORE_20,PROD_003,13,104.28055001327803,0.66,112.12678098044573,112.0,8,104.0,7.719449986721969,False,126
STORE_20,PROD_004,11,51.84498502954799,0.64,55.147062741097876,55.0,42,13.0,3.155014970452008,False,33
STORE_20,PROD_004,12,44.661907840121295,0.64,47.146845788486246,47.0,42,5.0,2.3380921598787054,False,46
STORE_20,PROD_004,13,46.390878727577736,0.64,49.062025255878005,49.0,42,7.0,2.6091212724222643,False,36
STORE_20,PROD_005,11,132.81801212727188,0.67,140.58537048221908,141.0,15,126.0,8.181987872728115,False,127
STORE_20,PROD_005,12,129.51332669952595,0.67,137.03498724596636,137.0,15,122.0,7.486673300474052,False,131
STORE_20,PROD_005,13,126.15115173042568,0.67,133.83444558942645,134.0,15,119.0,7.848848269574319,False,127
STORE_20,PROD_006,11,149.89231357461202,0.65,158.97153940711868,159.0,11,148.0,9.107686425387982,False,138
STORE_20,PROD_006,12,143.00241884958592,0.65,151.92003970317512,152.0,11,141.0,8.997581150414078,False,122
STORE_20,PROD_006,13,136.85456699518403,0.65,145.03744984055754,145.0,11,134.0,8.14543300481597,False,152
STORE_20,PROD_007,11,118.90494966092868,0.57,122.37372373359524,122.0,54,68.0,3.095050339071321,False,129
STORE_20,PROD_007,12,123.2224961000475,0.57,126.69117162821212,127.0,54,73.0,3.7775038999525066,False,120
STORE_20,PROD_007,13,121.45391436867493,0.57,124.9056761802242,125.0,54,71.0,3.54608563132507,False,126
STORE_20,PROD_008,11,136.1060761906768,0.59,140.2810511092909,140.0,33,107.0,3.893923809323212,False,161
STORE_20,PROD_008,12,145.98334268789435,0.59,150.52456307619744,151.0,33,118.0,5.01665731210565,False,188
STORE_20,PROD_008,13,164.22684744205617,0.59,169.41608774698236,169.0,33,136.0,4.773152557943831,False,134
